"TABLENAME","CNNAME","KINDS","PKCOLUMN","MEMO"
"RPT_CENTER_GOODS_MONTH_V","","2","",""
"RPT_CENTER_INSIDER_MONTH","中心销售月报（会员结构）","1","",""
"RPT_CENTER_INSIDER_MONTH_V","","2","",""
"RPT_CENTER_MED_MONTH","中心销售月报（药品结构）","1","",""
"RPT_CENTER_MED_MONTH_V","","2","",""
"RPT_CENTER_MEDST_MONTH","中心库存月报（药品结构）","1","",""
"RPT_CENTER_MEDST_MONTH_V","","2","",""
"RPT_CENTER_MONTH","中心销售月报","1","",""
"RPT_CENTER_MONTH_V","","2","",""
"RPT_CENTER_NOSALE_MONTH","中心未动销月报","1","",""
"RPT_CENTER_NOSALE_MONTH_V","","2","",""
"RPT_CENTER_PROM_FAVOUR_DAY","","1","",""
"RPT_CENTER_PROM_FAVOUR_DAY_V","","2","",""
"RPT_CENTER_PROM_PRESENT_DAY","","1","",""
"RPT_CENTER_PROM_PRESENT_DAY_V","","2","",""
"RPT_CENTER_SALERATE_MONTH","中心动销率月报","1","",""
"RPT_CENTER_SALERATE_MONTH_V","","2","",""
"RPT_CENTER_SEC_MONTH","中心销售月报（医保结构）","1","",""
"RPT_CENTER_SEC_MONTH_V","","2","",""
"RPT_CENTER_SECST_MONTH","中心库存月报（医保结构）","1","",""
"RPT_CENTER_SECST_MONTH_V","","2","",""
"RPT_CENTER_SHOP_DAY","中心销售日报（门店）","1","",""
"RPT_CENTER_SHOP_DAY_V","","2","",""
"RPT_CENTER_SHOP_MONTH","中心销售月报（门店）","1","",""
"RPT_CENTER_SHOP_MONTH_V","","2","",""
"RPT_CENTER_STRATE_MONTH","中心库存周转月报","1","",""
"RPT_CENTER_STRATE_MONTH_V","","2","",""
"RPT_CENTER_VAREITY_MONTH","","1","",""
"RPT_CENTER_VARIETY_DAY","","1","",""
"RPT_CENTER_VARIETY_DAY_V","","2","",""
"RPT_CENTER_VARIETY_MONTH_V","","2","",""
"RPT_FS_GOODSPROFILE_MONTH","财务商品销售利润月报","1","",""
"RPT_FS_GOODSPROFILE_MONTH_V","","2","",""
"RPT_FS_PAYAGE_SUPPLY_V","","2","",""
"RPT_FS_PAYAGE_SUPPLYER_V","","2","",""
"RPT_FS_RECAGE_CUSTOM_V","","2","",""
"RPT_FS_RECAGE_SALER_V","","2","",""
"RPT_FS_SACUSTOM_MONTH","销售回款月报（客户）","1","",""
"RPT_FS_SACUSTOM_MONTH_V","","2","",""
"RPT_FS_SACUSTOM_YEAR","销售回款累计月报（客户）","1","",""
"RPT_FS_SACUSTOM_YEAR_V","","2","",""
"RPT_FS_SAEMP_MONTH","","1","",""
"RPT_FS_SAEMP_MONTH_V","","2","",""
"RPT_FS_SAEMP_YEAR","","1","",""
"RPT_FS_SAEMP_YEAR_V","","2","",""
"RPT_FS_SALST_MONTH","销售回款月报（核算维度）","1","",""
"RPT_FS_UNPAY_CUR_V","","2","",""
"RPT_FS_UNPAY_LST_V","","2","",""
"RPT_FS_UNREC_CUR_V","","2","",""
"RPT_FS_UNREC_LST_HIS_V","","2","",""
"RPT_FS_UNREC_LST_V","","2","",""
"RPT_GOODS_LACK","","1","",""
"RPT_GOODS_LACK_V","","2","",""
"RPT_GOODS_PRESS_SALE_V","","2","",""
"RPT_GOODS_SALERESULT_V","","2","",""
"RPT_GOODSSALE_SORT_V","","2","",""
"RPT_GRESA_CONSUM_RANK","","1","",""
"RPT_INSIDER_AGE","","1","",""
"RPT_INSIDER_AGESRUC_V","","2","",""
"RPT_INSIDER_SALE_ANALYSIS","","1","",""
"RPT_INSIDER_SALE_CARD","","1","",""
"RPT_INSIDER_SALE_CARD_V","","2","",""
"RPT_INTEGRATE_CLASS_MONTH","","1","",""
"RPT_INTEGRATE_CLASS_MONTH_V","","2","",""
"RPT_INTEGRATE_DESC_MONTH","","1","",""
"RPT_INTEGRATE_DESC_MONTH_V","","2","",""
"RPT_INTEGRATE_FACTORY_MONTH","","1","",""
"RPT_INTEGRATE_FACTORY_MONTH_V","","2","",""
"RPT_INTEGRATE_GOODS_MONTH","","1","",""
"RPT_INTEGRATE_GOODS_MONTH_V","","2","",""
"RPT_INTEGRATE_MONTH","","1","",""
"RPT_INTEGRATE_MONTH_V","","2","",""
"RPT_INTEGRATE_VARIETY_MONTH","","1","",""
"RPT_INTEGRATE_VARIETY_MONTH_V","","2","",""
"RPT_LACK","","1","",""
"RPT_LACK_V","","2","",""
"RPT_LOT_INVALID_V","","2","",""
"RPT_OUTOFSTOCK_ANY","","1","",""
"RPT_OUTOFSTOCK_ANY_V","","2","",""
"RPT_PLACEPOINT_CON_V","","2","",""
"RPT_PLACEPOINT_DAYSALE_V","","2","",""
"RPT_PLACEPOINT_SALEPRORATE_V","","2","",""
"RPT_RESA_CASHIER_DAY","门店销售日报（收款员）","1","",""
"RPT_RESA_CASHIER_DAY_V","","2","",""
"RPT_RESA_CASHIER_MONTH","门店销售月报（收款员）","1","",""
"RPT_RESA_CASHIER_MONTH_V","","2","",""
"RPT_RESA_CLASS_DAY","","1","",""
"RPT_RESA_CLASS_DAY_V","","2","",""
"RPT_RESA_CLASS_MONTH","","1","",""
"RPT_RESA_CLASS_MONTH_V","","2","",""
"RPT_RESA_CLERKER_DAY","门店销售日报（营业员）","1","",""
"RPT_RESA_CLERKER_DAY_V","","2","",""
"RPT_RESA_CLERKER_MONTH","门店销售月报（营业员）","1","",""
"RPT_RESA_CLERKER_MONTH_V","","2","",""
"RPT_RESA_DAY","门店销售日报","1","",""
"RPT_RESA_DAY_V","","2","",""
"RPT_RESA_DESC_DAY","门店销售日报（分品类）","1","",""
"RPT_RESA_DESC_DAY_V","","2","",""
"RPT_RESA_DESC_MONTH","门店销售月报（品类）","1","",""
"RPT_RESA_DESC_MONTH_V","","2","",""
"RPT_RESA_DESCST_MONTH","门店库存月报（品类结构）","1","",""
"RPT_RESA_DESCST_MONTH_V","","2","",""
"RPT_RESA_FACTORY_DAY","","1","",""
"RPT_RESA_FACTORY_DAY_V","","2","",""
"RPT_RESA_FACTORY_MONTH","","1","",""
"RPT_RESA_FACTORY_MONTH_V","","2","",""
"RPT_RESA_GATHERTYPE_DAY","门店销售日报（收款方式）","1","",""
"RPT_RESA_GATHERTYPE_DAY_V","","2","",""
"RPT_RESA_GATHERTYPE_MONTH","门店销售月报（收款方式）","1","",""
"RPT_RESA_GATHERTYPE_MONTH_V","","2","",""
"RPT_RESA_GOODS_DAY","门店销售日报（分货品）","1","",""
"RPT_RESA_GOODS_DAY_V","","2","",""
"RPT_RESA_GOODS_MONTH","门店销售月报(分货品)","1","",""
"RPT_RESA_GOODS_MONTH_TMP","门店销售月汇总（货品）","1","",""
"RPT_RESA_GOODS_MONTH_V","","2","",""
"RPT_RESA_GOODSST_MONTH","门店周转月报（货品）","1","",""
"RPT_RESA_GOODSST_MONTH_V","","2","",""
"RPT_RESA_INSIDER_MONTH","门店销售月报（会员结构）","1","",""
"RPT_RESA_INSIDER_MONTH_V","","2","",""
"RPT_RESA_MED_MONTH","门店销售月报（药品结构）","1","",""
"RPT_RESA_MED_MONTH_V","","2","",""
"RPT_RESA_MEDST_MONTH","门店库存月报（药品结构）","1","",""
"RPT_RESA_MEDST_MONTH_V","","2","",""
"RPT_RESA_MONTH","门店销售月报","1","",""
"RPT_RESA_MONTH_V","","2","",""
"RPT_RESA_NOSALE_MONTH","门店未动销月报","1","",""
"GSP_MED_PRODUCT_PERMIT","","1","PERMITID",""
"GSP_MED_PRODUCT_PERMIT_V","","2","",""
"GSP_MEDICINE_APPROVE","","1","MEDAPPID",""
"GSP_MEDICINE_APPROVE_V","","2","",""
"GSP_MEDICINE_CHECK_DOC","","1","CHECKID",""
"GSP_MEDICINE_CHECK_DOC_PRT_V","","2","",""
"GSP_MEDICINE_CHECK_DOC_V","","2","",""
"GSP_MEDICINE_CHECK_DTL","","1","CHECKDTLID",""
"GSP_MEDICINE_CHECK_DTL_V","","2","",""
"GSP_MEDICINE_CHECK_NOTICE","","1","NOTICEID",""
"GSP_MEDICINE_CHECK_NOTICE_V","","2","",""
"GSP_MEDICINE_EXAM","","1","MEDEXAMID",""
"GSP_MEDICINE_EXAM_V","","2","",""
"GSP_MEDICINE_REJECT","","1","REJECTID",""
"GSP_MEDICINE_REJECT_PRT_V","","2","",""
"GSP_MEDICINE_REJECT_V","","2","",""
"GSP_GOODS_TMP","","1","PKID",""
"RPT_SA_SALERATE_MONTH","","1","",""
"RPT_SA_SALERATE_MONTH_V","","2","",""
"RPT_SA_STRATE_CLASS_MONTH","","1","",""
"RPT_SA_STRATE_CLASS_MONTH_V","","2","",""
"RPT_SA_STRATE_DESC_MONTH","","1","",""
"RPT_SA_STRATE_DESC_MONTH_V","","2","",""
"RPT_SA_STRATE_FACTORY_MONTH","","1","",""
"RPT_SA_STRATE_FACTORY_MONTH_V","","2","",""
"RPT_SA_STRATE_GOODS_MONTH","","1","",""
"RPT_SA_STRATE_GOODS_MONTH_V","","2","",""
"RPT_SA_STRATE_MONTH","","1","",""
"RPT_SA_STRATE_VARIETY_MONTH","","1","",""
"RPT_SA_STRATE_VARIETY_MONTH_V","","2","",""
"RPT_SA_SUPPLYER_MONTH","","1","",""
"RPT_SA_VARIETY_MONTH","","1","",""
"RPT_SA_VARIETY_MONTH_V","","2","",""
"RPT_SALE_CONDITION_V","","2","",""
"RPT_SALE_MAOLI_V","","2","",""
"RPT_SALE_SASU_V","","2","",""
"RPT_SALE_STOCK_ZZ_V","","2","",""
"RPT_SALEHKRATE_V","","2","",""
"RPT_SASETTLE_RECMONEY","","1","",""
"RPT_ST_CLASS_MONTH","","1","",""
"RPT_ST_CLASS_MONTH_V","","2","",""
"RPT_ST_DESC_MONTH","","1","",""
"RPT_ST_DESC_MONTH_V","","2","",""
"RPT_ST_FACTORY_MONTH","","1","",""
"RPT_ST_FACTORY_MONTH_V","","2","",""
"RPT_ST_GOODS_MONTH","","1","",""
"RPT_ST_GOODS_MONTH_TMP","","1","",""
"RPT_ST_GOODS_MONTH_V","","2","",""
"RPT_ST_LOT_CNT_V","","2","",""
"RPT_ST_LOT_QTY_V","","2","",""
"RPT_ST_MONTH","","1","",""
"RPT_ST_MONTH_V","","2","",""
"RPT_ST_STOCK_AGE_V","","2","",""
"RPT_ST_SUPPLY_QTY_V","","2","",""
"RPT_ST_VARIETY_MONTH","","1","",""
"RPT_ST_VARIETY_MONTH_V","","2","",""
"RPT_SU_DESC_MONTH","","1","",""
"RPT_SU_DESC_MONTH_V","","2","",""
"RPT_SU_FACTORY_MONTH","","1","",""
"RPT_SU_FACTORY_MONTH_V","","2","",""
"RPT_SU_GOODS_MONTH","","1","",""
"RPT_SU_GOODS_MONTH_V","","2","",""
"RPT_SU_MONTH","","1","",""
"RPT_SU_MONTH_V","","2","",""
"RPT_SU_SUPPLY_MONTH","","1","",""
"RPT_SU_SUPPLY_MONTH_V","","2","",""
"RPT_SU_SUPPLYER_MONTH","","1","",""
"RPT_SU_SUPPLYER_MONTH_V","","2","",""
"RPT_SU_VARIETY_MONTH","","1","",""
"RPT_SU_VARIETY_MONTH_V","","2","",""
"RPT_SUCONDITION_V","","2","",""
"RPT_TEST","","1","",""
"RPT_VARIETY_GOODS_SALE","","1","",""
"RPT_VARIETY_GOODS_SALE_V","","2","",""
"SCAN_FILENAME_RULE","","1","SEQID",""
"SELFPICK_ADDRESS","客户自提地点定义表","1","ADDRESSID",""
"SYS_COLUMN_CN","数据字典细单","1","TABLENAME,COLNAME",""
"SYS_DDL","系统选项表","1","SYSID",""
"SYS_DDL_ALL_V","所有选项字典视图","2","",""
"SYS_DDL_DTL","系统选项明细表","1","SYSDTLID",""
"SYS_DDL_DTL_V","系统选项明细视图","2","",""
"SYS_DDL_V","系统选项视图","2","",""
"SYS_NO_INSTANCE","","1","NODTLID",""
"SYS_NPBUSI_CONFIG","NP系统参数设置","1","CONFIGID",""
"SYS_NPBUSI_CONFIG_V","NP系统参数设置","2","",""
"SYS_PROD_CONFIG","","1","CONFIGID",""
"SYS_PROD_CONFIG_V","","2","",""
"SYS_TABLE_CN","数据字典总单","1","TABLENAME",""
"T101","","1","GOODSOWNERID,GOODSOWNID,OUTPACK,PACKSIZE",""
"T102","","1","GOODSOWNERID,SEQID",""
"T103","","1","GOODSOWNERID,GOCOMPANYID,TRANSID",""
"T201","","1","GOODSOWNERID,CREDATE,GOODSID,SOURCECOMPANYID,GSTORAGEID,BATCHNO,LOTNO,GOODSTATUS,QUANSTATUS,APPROVEDOCNO,PACKSIZE",""
"T301","","1","GOODSOWNERID,SEQID",""
"T302","","1","GOODSOWNERID,SEQID",""
"T310","","1","GOODSOWNERID,CREDATE,OPERATIONTYPE,JOBID,JOBDTLID",""
"T320","","1","GOODSOWNERID,LORDERID,OPERATIONTYPE,LORDERDTLID",""
"T320_HIS","","1","",""
"T340","","1","GOODSOWNERID,EXPORDERID,OPERATIONTYPE,EXPORDERDTLID",""
"T340_HIS","","1","",""
"T350","","1","GOODSOWNERID,OPERATIONTYPE,JOBID,JOBDTLID",""
"T350_HIS","","1","",""
"T400","","1","GOODSOWNERID,TRADEID,OPERATIONTYPE,TRADEDTLID",""
"T400_DTL","","1","SEQID",""
"T400_HIS","","1","",""
"T410","","1","GOODSOWNERID,GOODSID,OLDLOTNO,NEWLOTNO,MODIFYID",""
"T450","","1","",""
"T450_HIS","","1","",""
"T500","","1","GOODSOWNERID,GOODSID,SOURCECOMPANYID,GSTORAGEID,BATCHNO,LOTNO,GOODSTATUS,QUANSTATUS,APPROVEDOCNO,PACKSIZE",""
"T800","","1","GOODSOWNERID,WAREHID,RESPONSEID",""
"T800_HIS","","1","",""
"TEST_BI_CHART_BAR","柱图测试表","1","RECORDID",""
"TEST_BI_CHART_COCKPIT","驾驶仓测试表","1","RECORDID",""
"TEST_BI_CHART_METER","仪表盘测试表","1","RECORDID",""
"TEST_BI_CHART_MULTIAXIS","多轴测试表","1","RECORDID",""
"TEST_BI_CHART_PIE","饼图测试表","1","RECORDID",""
"TOZW_ACCOUNT_DOC","","1","ACCOUNTID",""
"TOZW_ACCOUNT_DOC_V","","2","",""
"TOZW_ACCOUNT_DTL","","1","ACCOUNTDTLID",""
"TOZW_ACCOUNT_DTL_TMP","","1","ACCOUNTDTLID",""
"TOZW_ACCOUNT_DTL_V","","2","",""
"TOZW_BANK_TO_BANK","","1","ID",""
"TOZW_BANK_TO_BANK_V","","2","",""
"TOZW_EMP_TO_OPER","","1","EMP_TO_OPER_ID",""
"TOZW_EMP_TO_OPER_V","","2","",""
"TOZW_NFN_CONFIG_DOC","","1","DOCID",""
"TOZW_NFN_CONFIG_DTL","","1","DTLID",""
"TOZW_NFN_CONFIG_DTL_V","","2","",""
"TOZW_NFN_DZ_V","","2","",""
"TOZW_NFN_SETUP","","1","NFN_SETUP_ID",""
"TOZW_NFN_SETUP_V","","2","",""
"TOZW_PLAN_DEF","方案定义表","1","PLANID",""
"TOZW_PLAN_DEF_V","方案定义视图","2","",""
"TOZW_PLAN_SET_DOC","转财务缺省设置","1","PLANSETDOCID",""
"TOZW_PLAN_SET_DTL","转财务分组设置","1","PLANSETDTLID",""
"TOZW_SA_V","","2","",""
"TOZW_SK_V","","2","",""
"TOZW_SU_V","","2","",""
"BMS_ST_RG_DOC_EMF","","1","RGID",""
"WEB_OPLOG_V","操作日志管理","2","",""
"BMS_ST_RG_DTL_EMF","","1","RGDTLID",""
"MPCS_NM_GOODSPROC_DEF","","1","GOODSPROCDEFID",""
"BMS_ST_RG_DTL_EMF_V","","2","",""
"BMS_ST_RG_DOC_EMF_V","","2","",""
"WMS_INTER_OPERATOR_CONFIG_V","","2","",""
"YPLS_FANWEI_DEF","","1","FANWEIDEFID",""
"YPLS_FANWEI_DEF_V","","2","",""
"YPLS_PRESCRIPT","药方总单","1","PRESCRIPTIONID",""
"YPLS_PRESCRIPT_DTL","药方细单","1","PRESCRIPTIONDTLID",""
"YPLS_PRESCRIPT_DTL_V","药方细单视图","2","",""
"YPLS_PRESCRIPT_V","药方总单视图","2","",""
"ZX_DPFX_STIO_DTL_UNIT_QRY_V","","2","",""
"ZX_GPCS_DIRECT_SUPPLY_DOC","","1","DOCID",""
"ZX_GPCS_DIRECT_SUPPLY_DOC_V","","2","",""
"ZX_GPCS_DIRECT_SUPPLY_DTL","","1","DTLID",""
"ZX_GPCS_DIRECT_SUPPLY_DTL_V","","2","",""
"MPCS_CA_MEACARD","","1","MEACARDID",""
"GPCS_PLACEPOINT_ALTERGOODS","门店可定价货品目录","1","PKID",""
"GPCS_PLACEPOINT_ALTERGOODS_V","门店可定价货品目录视图","2","",""
"MPCS_CA_MEACARDSORT","","1","MEACARDSORTID",""
"GRESA_PRESCRIPTION_DTL","处方细单","1","PRESCRIPTIONDTLID",""
"BMS_FORBID_SALES","","1","FORBIDID",""
"BMS_FORBID_SALES_GOOD_V","","2","",""
"BMS_FORBID_SALES_V","","2","",""
"GRESA_PRESCRIPTION","处方总单","1","PRESCRIPTIONID",""
"BMS_ST_RG_DTL_VIEW","","2","",""
"WMS_INTER_OPERATOR_CONFIG_DTL","","1","CONFIGDTLID",""
"FILES_RENAME_RULE","","1","RULEID",""
"FILES_UPLOAD_RECORD","","1","SEQID",""
"GSP_CONSERVE","","1","CONSERVEID",""
"GSP_CONSERVE_DOC","","1","GROUPID",""
"GSP_CONSERVE_DTL","","1","DTLID",""
"GSP_CONSERVE_PLAN_DOC","","1","CONSERVEDOCID",""
"GSP_CONSERVE_PLAN_DTL","","1","CONSERVEDTLID",""
"GSP_EQUIPMENT","","1","EQUIPMENTID",""
"GSP_EQUIPMENT_MAINTAIN","","1","MAINTAINID",""
"GSP_EQUIPMENT_USED","","1","USEID",""
"GSP_GOODSMAIN","","1","GOODMAINID",""
"GSP_SABACK_CHECK","","1","CHECKID",""
"WMS_CANCEL_AUTH","","1","SEQID",""
"WMS_INTER_OPERATOR_CONFIG","","1","CONFIGID",""
"ZX_NMRMS_BATCH","","1","BATCHID",""
"MPCS_CA_USEDOC","","1","USEDOCID",""
"MPCS_CHECK_OUT_STORAGE","","1","CHECKOUTID",""
"MPCS_CHK_DOC_STATUS","","1","CHKDOCID",""
"MPCS_CLASS_DOC","","1","CLASSID",""
"MPCS_EM_ACCIDENT","","1","ACCIDENTID",""
"MPCS_EM_EQ","","1","EQID",""
"MPCS_EM_EQCLS","","1","EQCLSID",""
"MPCS_EM_EQCLS_SET","","1","EQCLSID",""
"MPCS_EM_FAULT","","1","FAULTID",""
"MPCS_EM_REPPLAN","","1","PLANID",""
"MPCS_EM_REPPLAN_MAT","","1","MDTLID",""
"MPCS_EM_REPRPT","","1","RPTID",""
"MPCS_EM_REPRPT_MAT","","1","MDTLID",""
"MPCS_ES_DEPCALC","","1","DEPCALCID",""
"MPCS_ES_DEPDEF","","1","DEPID",""
"MPCS_ES_ENERGY_PRICE","","1","ENERGYPRICEID",""
"MPCS_ES_ENERGYDEF","","1","ESID",""
"MPCS_ES_MEAPOINT","","1","MEAPOINTID",""
"INTER_FINISH_ALL","","1","",""
"PUB_COMPANY_SET","","1","SETID",""
"NP_QF_INSTANCE_WAIT","","1","WAITID",""
"BI_COM_CATEGORY","","1","TYPEID",""
"BI_COM_CATEGORY_V","","2","",""
"BI_COM_DOC","","1","COMID",""
"BI_COM_DOC_V","","2","",""
"MPCS_MB_DEF_WKCENTER","","1","WKCENTERID",""
"MPCS_MB_SEG_DEPT","","1","SEGID,DEPTID",""
"MPCS_MC_CALC_DOC","","1","CALCID",""
"MPCS_MC_CALC_RPT","","1","RPTID",""
"MPCS_MC_CHECK","","1","SEQID",""
"MPCS_MC_COSTAGGR_DEF","","1","COSTAGGRID",""
"MPCS_MC_COSTAGGR_DOC","","1","COSTAGGRDOCID",""
"MPCS_MC_COSTAGGR_GOODS","","1","",""
"MPCS_MC_COSTAGGR_REM","","1","USEMM,COSTOBJID,COSTID",""
"MPCS_MC_COSTAGGR_SUM","","1","USEMM,COSTOBJID,COSTID",""
"MPCS_MC_COSTCALC_LOG","","1","COSTLOGID",""
"MPCS_MC_COSTCYCLE_REC","","1","RECID",""
"MPCS_MC_COSTITEM_DEF","","1","COSTID",""
"MPCS_MC_COSTOBJ_DEF","","1","COSTOBJID",""
"MPCS_MC_DEPT_FEE","","1","DEPTFEEID",""
"MPCS_MC_DEPT_FEERATE","","1","DEPTRATEID",""
"MPCS_MC_DEPTSET_DEF","","1","DEPTSETID",""
"MPCS_MC_DEPTSET_SET","","1","DEPTSETID,DEPTID",""
"MPCS_MC_DESK_AFTE","","1","",""
"MPCS_MC_DESK_AFTER","","1","",""
"MPCS_MC_DESK_CHECK","","1","",""
"MPCS_MC_DESK_COSTCALC","","1","",""
"MPCS_MC_DESK_FEE","","1","",""
"MPCS_MC_DESK_MO","","1","",""
"MPCS_MC_DESK_PDIN","","1","",""
"MPCS_MC_DESK_PREPARE","","1","",""
"MPCS_MC_DESK_STOCK","","1","",""
"MPCS_MC_JZ_RATE","","1","JZRATEID",""
"MPCS_MC_MO_SUM","","1","SUMID",""
"MPCS_MC_MO_SUM_DTL","","1","SUMDTLID",""
"MPCS_MC_MOCOST_DEF","","1","DEFID",""
"MPCS_MC_OBJ_FEE","","1","OBJFEEID",""
"MPCS_MC_PDIN_SUM","","1","SUMID",""
"MPCS_MC_PDIN_SUM_DTL","","1","SUMDTLID",""
"MPCS_MC_PLANCOST","","1","PLANCOSTID",""
"MPCS_MC_PROC_DEF","","1","PROCDEFID",""
"MPCS_MC_PROCEXEC_LOG","","1","LOGID",""
"MPCS_MC_STD_WKTIME","","1","DEFID",""
"MPCS_MC_TOP_FEE","","1","TOPFEEID",""
"MPCS_MC_TOP_FEERATE","","1","TOPRATEID",""
"MPCS_MC_UVPROD_DEF","","1","UVPRODID",""
"MPCS_MEP_INNORD_SACONDTL","","1","INNORDID,CONDTLID",""
"MPCS_MEP_PLN_INNORD","","1","INNORDID",""
"MPCS_MEP_PLN_INNORD_DTL","","1","INNORDDTLID",""
"MPCS_MM_PROC_BATREC","","1","BATRECID",""
"MPCS_MM_PROC_BATREC_DTL","","1","RECVALUEID",""
"MPCS_MM_PROC_DOC","","1","PROCDOCID",""
"MPCS_MM_PROC_LABOR","","1","PROCLABORID",""
"MPCS_MM_PROC_MDTL","","1","PROCMDTLID",""
"MPCS_NM_GOODSPROC_BATREC","","1","BATRECDEFID",""
"MPCS_NM_GOODSPROC_MAT","","1","MATDEFID",""
"MPCS_NM_GOODSPROC_PROC","","1","GOODSPROCID",""
"MPCS_NM_GOODSPROC_SUBPROC","","1","SUBPROCID",""
"MPCS_NM_GOODSPROC_WKCENTER","","1","GOODSPROCID,WKCENTERID",""
"MPCS_NM_GOODSPROC_WKGROUP","","1","",""
"MPCS_NM_MRP","","1","MRPID",""
"MPCS_NM_MRP_DTL","","1","MRPDTLID",""
"MPCS_NM_MRP_SUPLAN","","1","",""
"MPCS_NM_PLANREC","","1","PLANRECID",""
"MPCS_NM_PROCESS_DEF","","1","PROCESSID",""
"MPCS_NM_PROCROUTE_DEF","","1","PROCROUTEID",""
"MPCS_NM_PROCROUTE_DEPT","","1","DEPTDEFID",""
"MPCS_NM_PROCROUTE_GOODS","","1","GOODSDEFID",""
"MPCS_NM_PROCROUTE_PROCESS","","1","PROCDEFID",""
"MPCS_NM_SELECTDEFINE","","1","SELECTID",""
"MPCS_NM_WORKS_GROUP_DOC","","1","WORKSGROUPID",""
"MPCS_NM_WORKS_GROUP_DTL","","1","WORKSGROUPDTLID",""
"MPCS_NPOP_TAB","","1","TABID",""
"MPCS_PR_MATERIALOUT_DTL_0503","","1","",""
"MPCS_RPT_UNRCH","","1","ENTRYID,USEYEAR,USEMONTH,COMPANYID,GOODSID",""
"MPCS_SFC_WKPLAN_DOC","","1","WKPLANID",""
"MPCS_SFC_WKPLAN_DTL","","1","WKPLANDTLID",""
"MPCS_SFC_WKPLAN_TINY","","1","WKPLANTINYID",""
"MPCS_WEEKDAY_WKCENTER","","1","WEEKDAYID",""
"MPCS_WORKDAY_WKCENTER","","1","WORKDAYID",""
"GSP_MANAGE_OP_LIST","","1","OPLISTID",""
"GSP_EMP_OP_APPLY_DOC","","1","OPAPPLYID",""
"GSP_EMP_OP_APPLY_DTL","","1","OPAPPLYDTLID",""
"GSP_EMPLOYEE_OP","","1","EMPOPID",""
"MPCS_ST_RG_DTL_V","","2","",""
"MPCS_SFC_WKPLAN_DOC_V","","2","",""
"MPCS_SFC_WKPLAN_DTL_V","","2","",""
"MPCS_SFC_WKPLAN_TINY_V","","2","",""
"MPCS_RPT_UNRCH_DTL_V","","2","",""
"MPCS_NM_GOODSPROC_BATREC_V","","2","",""
"MPCS_NM_GOODSPROC_DEF_V","","2","",""
"MPCS_NM_GOODSPROC_MAT_V","","2","",""
"MPCS_NM_GOODSPROC_PROCHOV_VIEW","","2","",""
"MPCS_NM_GOODSPROC_SUBPROC_V","","2","",""
"MPCS_NM_GOODSPROC_WKCENTER_V","","2","",""
"MPCS_NM_GOODSPROC_WKGROUP_V","","2","",""
"MPCS_GOODS_DETAIL_V","","2","",""
"MPCS_NM_PLANREC_V","","2","",""
"MPCS_NM_PROCESS_DEF_V","","2","",""
"MPCS_NM_PROCROUTE_DEF_V","","2","",""
"MPCS_NM_PROCROUTE_DEPT_V","","2","",""
"MPCS_NM_PROCROUTE_GOODS_V","","2","",""
"MPCS_NM_PROCROUTE_PROCESS_V","","2","",""
"MPCS_NM_SELECTDEFINE_V","","2","",""
"MPCS_NM_SELECTDEFINE_VIEW","","2","",""
"MPCS_NM_WORKS_GROUP_DOC_V","","2","",""
"MPCS_NM_WORKS_GROUP_DTL_V","","2","",""
"BMS_PR_CMDDTL_TICK_V","","2","",""
"MPCS_NM_MRP_DTL_V","","2","",""
"MPCS_NM_MRP_V","","2","",""
"MPCS_BI_CP_SUM_V","","2","",""
"MPCS_BI_MO_SUM_V","","2","",""
"MPCS_CA_MEACARD_LASTUSESTATE_V","","2","",""
"MPCS_CA_MEACARD_V","","2","",""
"MPCS_CA_MEACARDSORT_V","","2","",""
"MPCS_CA_USEDOC_V","","2","",""
"MPCS_CHECK_OUT_STORAGE_V","","2","",""
"MPCS_CLASS_DOC_V","","2","",""
"MPCS_DEPT_PRODUCER_V","","2","",""
"MPCS_EM_ACCIDENT_V","","2","",""
"MPCS_EM_EQ_V","","2","",""
"MPCS_EM_EQCLS_SET_V","","2","",""
"MPCS_EM_EQCLS_V","","2","",""
"MPCS_EM_FAULT_V","","2","",""
"MPCS_EM_REPPLAN_MAT_V","","2","",""
"MPCS_EM_REPPLAN_V","","2","",""
"MPCS_EM_REPRPT_MAT_V","","2","",""
"MPCS_EM_REPRPT_V","","2","",""
"MPCS_ES_DEPCALC_V","","2","",""
"MPCS_ES_DEPDEF_V","","2","",""
"MPCS_ES_ENERGY_PRICE_V","","2","",""
"MPCS_ES_ENERGYDEF_V","","2","",""
"MPCS_ES_MEAPOINT_V","","2","",""
"MPCS_GMP_CHECK_DOC_V","","2","",""
"MPCS_GMP_ACCEPT_DOC_V","","2","",""
"MPCS_GMP_APPEAL_V","","2","",""
"MPCS_GMP_ASKCHECK_V","","2","",""
"MPCS_GMP_BADNESS_DOC_V","","2","",""
"MPCS_GMP_BADNESS_GOODS_DTL_V","","2","",""
"MPCS_GMP_CHECK_RESULT_V","","2","",""
"MPCS_GMP_DESTROY_GOODS_V","","2","",""
"MPCS_GMP_DESTROY_V","","2","",""
"MPCS_GMP_DEVIATION_V","","2","",""
"MPCS_GMP_GOODSBACK_DOC_V","","2","",""
"MPCS_GMP_GOODSBACK_DTL_V","","2","",""
"MPCS_GMP_INVE_DEVIATION_V","","2","",""
"MPCS_GMP_JUDGE_DOC_V","","2","",""
"MPCS_GMP_PASS_NOTICE_V","","2","",""
